,Ticker,Date,Length(days),Total Trades,Total Quotes,Mean Returns(Trades),Mean Returns(Quotes),Trade Quote Ratio,Median Returns(Trades),Median Returns(Quote),Standard Deviation(Trades),Standard Deviation(Quotes),Mean Absolute Deviation(Trades),Mean Absolute Deviation(Quotes),Skew(Trades),Skew(Quotes),Kurtosis(Trades),Kurtosis(Quotes),10 Largest Returns(Trades),10 Largest Returns(Quotes),10 Smallest Returns(Trades),10 Smallest Returns(Quotes),Maximum Drawdown(Trades),Maximum Drawdown(Quotes)
64,SUNW,20070920,65,2304483,4138394,0.00155,0.00129,0.55685,0.0,0.0,0.8722,0.81255,0.504,0.504,-1.48248,-1.20537,3.26574,2.04024,"[0.50904 0.51156 0.51156 0.51156 0.5166  1.00548 1.01304 1.02816 1.25748
 1.5246 ]","[0.50904 0.51156 0.51156 0.51156 0.51408 1.00548 1.008   1.01052 1.03068
 1.52208]","[-3.01896 -2.55024 -1.24992 -1.00296 -0.75096 -0.50904 -0.50904 -0.504
 -0.504   -0.49896]","[-2.51748 -2.29572 -1.4994  -1.01808 -1.00548 -0.51408 -0.504   -0.504
 -0.50148  0.     ]",-1.17556,-87.24494
65,ADP,20070620,1,7458,24374,-0.06488,-0.06559,0.30598,0.0,-0.00267,0.2934,0.32607,0.18144,0.23169,-0.51095,-0.15525,0.10868,0.05917,"[0.10332 0.15624 0.15624 0.25956 0.25956 0.30996 0.30996 0.36036 0.41328
 0.47124]","[0.12852 0.15624 0.20664 0.23184 0.28476 0.30996 0.38808 0.41328 0.41328
 0.72576]","[-0.82404 -0.72324 -0.6174  -0.4158  -0.41328 -0.30996 -0.30996 -0.30996
 -0.30996 -0.25956]","[-0.87444 -0.69552 -0.59472 -0.4662  -0.441   -0.41328 -0.38808 -0.33768
 -0.33516 -0.30996]",-0.99537,-0.99749
66,ADP,20070621,2,14071,48428,0.04413,0.04349,0.29056,0.05292,0.05292,0.37412,0.35117,0.26208,0.20916,0.42623,0.41764,0.93648,1.47328,"[0.25704 0.25956 0.36288 0.4662  0.4662  0.48132 0.5166  0.57204 0.57204
 1.19952]","[0.23184 0.25704 0.28476 0.33768 0.441   0.441   0.4914  0.5166  0.51912
 1.1718 ]","[-0.82656 -0.51912 -0.5166  -0.41328 -0.36288 -0.28476 -0.25704 -0.25704
 -0.25704 -0.25704]","[-0.82656 -0.51408 -0.44352 -0.41328 -0.28476 -0.25704 -0.25704 -0.25704
 -0.23436 -0.23184]",-0.87382,-0.8792
67,ADP,20070622,3,21322,77462,-0.04762,-0.04497,0.27526,-0.05292,-0.07812,0.4349,0.38945,0.25956,0.28476,0.12936,0.11252,0.44731,-0.66277,"[0.20664 0.21168 0.25956 0.36288 0.36288 0.51912 0.57204 0.62244 0.62496
 1.14156]","[0.25956 0.25956 0.28476 0.38808 0.4158  0.4662  0.62244 0.62496 0.65016
 0.72576]","[-1.08612 -0.87948 -0.72324 -0.51912 -0.51912 -0.47628 -0.4662  -0.4158
 -0.4158  -0.36288]","[-0.82656 -0.69804 -0.59472 -0.56952 -0.51912 -0.5166  -0.49392 -0.441
 -0.441   -0.36288]",-0.0,-0.99451
68,ADP,20070625,4,28362,101315,-0.03709,-0.04032,0.27994,-0.10332,-0.13104,0.50382,0.4277,0.31248,0.26208,0.77958,0.70164,0.5448,-0.06868,"[0.3654  0.36792 0.36792 0.4158  0.47376 0.52416 0.62244 0.88452 1.25496
 1.2978 ]","[0.315   0.33768 0.36792 0.3906  0.52416 0.54936 0.55188 0.57204 0.77868
 1.16928]","[-1.04076 -0.72324 -0.67284 -0.63    -0.52416 -0.46872 -0.4662  -0.4158
 -0.4158  -0.3654 ]","[-0.67284 -0.6552  -0.57456 -0.52164 -0.51912 -0.49644 -0.441   -0.41832
 -0.3654  -0.36288]",-0.0,-0.99897
69,ADP,20070626,5,35475,127892,-0.0022,-0.0022,0.27738,-0.05292,0.0,0.48421,0.5001,0.41832,0.44352,0.11252,0.17503,-0.98657,-1.02626,"[0.46872 0.46872 0.46872 0.57456 0.62748 0.63    0.73332 0.78624 0.83664
 0.83916]","[0.44352 0.44604 0.52164 0.57456 0.65268 0.6552  0.73332 0.78372 0.83916
 0.9702 ]","[-0.93996 -0.8316  -0.6804  -0.62748 -0.62496 -0.52164 -0.47124 -0.46872
 -0.36288 -0.315  ]","[-0.91476 -0.8568  -0.65268 -0.60228 -0.60228 -0.59976 -0.49644 -0.46872
 -0.44352 -0.39312]",-0.99939,-0.99949
70,ADP,20070627,6,43511,154162,0.04194,0.04194,0.28224,0.05292,0.0252,0.44948,0.44109,0.20916,0.18396,-0.38026,-0.19174,1.48359,1.34644,"[0.26208 0.315   0.315   0.3654  0.41832 0.52668 0.57456 0.5796  0.8442
 1.2348 ]","[0.28728 0.28728 0.315   0.3402  0.47376 0.52416 0.6048  0.62748 0.79128
 1.26252]","[-1.20456 -1.05084 -0.73584 -0.57456 -0.441   -0.26208 -0.20916 -0.20916
 -0.15876 -0.15876]","[-1.15164 -0.945   -0.70812 -0.62496 -0.3654  -0.28728 -0.26208 -0.20916
 -0.15876 -0.15624]",-0.7856,-0.0
71,ADP,20070628,7,51177,176009,0.00433,0.00504,0.29076,0.0,0.0,0.412,0.42209,0.20664,0.18144,0.25153,0.42903,1.92855,2.42768,"[0.15624 0.25704 0.25956 0.25956 0.30996 0.4662  0.5166  0.57204 0.88452
 1.25496]","[0.12852 0.18144 0.18144 0.33516 0.38808 0.441   0.4914  0.62496 0.8316
 1.386  ]","[-1.09368 -0.87948 -0.51912 -0.4662  -0.4158  -0.31248 -0.25956 -0.25956
 -0.25956 -0.25452]","[-1.1466  -0.77616 -0.51912 -0.46368 -0.4158  -0.4158  -0.28476 -0.25956
 -0.23184 -0.23184]",-0.0,-0.0
72,ADP,20070629,8,58560,202787,-0.00614,-0.00478,0.28878,-0.05292,-0.0252,0.4897,0.48194,0.25956,0.23184,0.38562,0.28395,0.9204,0.94869,"[0.30996 0.36036 0.36036 0.3654  0.4662  0.48132 0.57204 0.83664 0.87696
 1.45656]","[0.28224 0.30996 0.36036 0.43848 0.4662  0.49392 0.57204 0.7308  0.85176
 1.42884]","[-1.02816 -0.96012 -0.82404 -0.72576 -0.57456 -0.41076 -0.36288 -0.31248
 -0.25956 -0.25956]","[-1.01052 -0.97524 -0.89964 -0.72576 -0.49644 -0.3906  -0.38556 -0.33768
 -0.31248 -0.23184]",-1.05875,-1.00001
73,ADP,20070702,9,64399,224986,0.03399,0.03386,0.28624,-0.0504,-0.0504,0.53011,0.50036,0.20664,0.20916,0.61411,0.64277,5.19776,4.09871,"[0.25956 0.30996 0.4158  0.4158  0.4158  0.5166  0.5166  0.72576 0.82656
 2.03112]","[0.25704 0.25956 0.33768 0.46368 0.4662  0.5166  0.59724 0.72576 0.85176
 1.84968]","[-1.65312 -0.56952 -0.567   -0.4662  -0.41076 -0.36036 -0.30996 -0.25956
 -0.25704 -0.25704]","[-1.4742  -0.5922  -0.5166  -0.4662  -0.36036 -0.30996 -0.30996 -0.28224
 -0.25956 -0.25704]",-8.16202,-5.80779
74,ADP,20070703,10,67154,234563,0.0714,0.04457,0.28629,0.0,0.0,0.27886,0.44528,0.10332,0.10332,2.34447,0.4744,5.90574,7.16156,"[0.0504  0.0504  0.0504  0.0504  0.10332 0.14112 0.15372 0.25704 0.5166
 1.08864]","[0.07812 0.10332 0.12852 0.12852 0.18144 0.30996 0.41328 0.43848 1.06092
 1.66068]","[-0.20664 -0.20664 -0.15372 -0.15372 -0.14112 -0.0504  -0.0504   0.
  0.       0.     ]","[-1.52208 -0.23184 -0.23184 -0.20664 -0.15372 -0.12852 -0.12852 -0.12852
 -0.10332 -0.10332]",-0.47486,-1.96939
75,ADP,20070705,11,72417,256392,-0.00892,-0.01027,0.28245,0.0,-0.0252,0.25652,0.25069,0.10332,0.12852,1.25934,1.02682,4.02988,3.02055,"[0.10332 0.10332 0.10332 0.15624 0.20664 0.25956 0.30996 0.30996 0.46368
 0.98028]","[0.10332 0.18144 0.20664 0.20664 0.20664 0.23184 0.30996 0.38808 0.41076
 0.90216]","[-0.567   -0.41076 -0.30744 -0.30744 -0.25704 -0.20664 -0.20664 -0.20664
 -0.20664 -0.15624]","[-0.5418  -0.48888 -0.33516 -0.25704 -0.25704 -0.20664 -0.18144 -0.17892
 -0.15624 -0.15372]",-0.88204,-0.88916
76,ADP,20070706,12,78203,277547,0.01066,0.0095,0.28176,0.0,0.0,0.34953,0.34286,0.20664,0.20664,0.38098,0.36181,0.60089,0.64577,"[0.20664 0.20664 0.25704 0.30744 0.36036 0.36036 0.41076 0.46368 0.82656
 0.9828 ]","[0.25704 0.25704 0.25704 0.30996 0.33516 0.36036 0.41076 0.46368 0.61992
 1.03572]","[-0.67032 -0.61488 -0.567   -0.51408 -0.4662  -0.36036 -0.25704 -0.25704
 -0.25704 -0.20664]","[-0.693   -0.567   -0.5166  -0.51408 -0.46368 -0.38556 -0.25704 -0.25704
 -0.20664 -0.20664]",-0.86911,-0.89825
77,ADP,20070709,13,85169,298862,0.00407,0.00258,0.28498,0.0,0.0,0.27362,0.28134,0.15372,0.18144,0.19288,0.30481,0.58267,0.80112,"[0.15372 0.20664 0.20664 0.25704 0.30996 0.30996 0.30996 0.36036 0.5166
 0.77364]","[0.15372 0.18144 0.20664 0.20664 0.23184 0.30996 0.38556 0.43848 0.5166
 0.82404]","[-0.6678  -0.46368 -0.33516 -0.30996 -0.30996 -0.30996 -0.25704 -0.25704
 -0.25704 -0.20664]","[-0.6678  -0.43848 -0.43848 -0.36036 -0.30996 -0.30996 -0.25704 -0.23184
 -0.20664 -0.20664]",-0.91845,-0.91751
78,ADP,20070710,14,94669,326596,-0.13007,-0.12774,0.28987,-0.05292,-0.10584,0.4852,0.43161,0.2142,0.26208,-2.60333,-1.76979,10.21877,5.78065,"[0.1638  0.2016  0.20916 0.26964 0.31248 0.31248 0.31248 0.315   0.4158
 0.62496]","[0.15624 0.18144 0.20916 0.20916 0.23436 0.25956 0.28728 0.31248 0.3654
 0.72828]","[-2.4192  -0.88452 -0.67536 -0.47124 -0.46872 -0.46872 -0.41832 -0.41832
 -0.3654  -0.26712]","[-1.93032 -0.83412 -0.82908 -0.57204 -0.47124 -0.39312 -0.3906  -0.3906
 -0.33768 -0.33768]",-0.0,-0.0
79,ADP,20070711,15,101698,347876,0.0219,0.02171,0.29234,0.05292,0.07812,0.4065,0.38576,0.20916,0.18396,0.12519,0.29678,0.07185,0.33431,"[0.24192 0.26208 0.26208 0.36792 0.41832 0.52416 0.54432 0.5796  0.94752
 0.99792]","[0.20916 0.23688 0.26208 0.26208 0.41832 0.49896 0.54936 0.5796  0.86688
 1.05084]","[-0.78624 -0.7308  -0.68292 -0.57708 -0.52416 -0.45864 -0.41832 -0.315
 -0.315   -0.31248]","[-0.70812 -0.7056  -0.63    -0.49896 -0.47124 -0.47124 -0.3906  -0.28728
 -0.26208 -0.18396]",-0.96006,-0.93174
80,ADP,20070712,16,109179,367520,0.03496,0.03328,0.29707,0.0,0.0252,0.24475,0.2362,0.15624,0.12852,0.51775,0.32862,-0.24809,-0.2431,"[0.20916 0.20916 0.22932 0.25956 0.26208 0.46872 0.4788  0.52164 0.52416
 0.57456]","[0.23436 0.23436 0.23436 0.23436 0.25956 0.3654  0.44352 0.47124 0.49392
 0.57456]","[-0.37296 -0.3654  -0.31248 -0.31248 -0.26208 -0.25956 -0.15624 -0.15624
 -0.15624 -0.15624]","[-0.4158  -0.3654  -0.3402  -0.28728 -0.26208 -0.25956 -0.20916 -0.15624
 -0.13104 -0.10332]",-0.64911,-0.6621
81,ADP,20070713,17,115531,383320,0.07825,0.07838,0.3014,0.10332,0.07812,0.27012,0.27567,0.15372,0.15624,-0.32992,0.18075,0.59468,2.67384,"[0.20664 0.25704 0.30996 0.30996 0.36288 0.46368 0.4662  0.4662  0.51408
 0.67788]","[0.23436 0.25704 0.25704 0.25704 0.25956 0.33516 0.38808 0.46368 0.567
 0.96264]","[-0.7182  -0.30996 -0.30996 -0.25956 -0.25704 -0.25704 -0.19908 -0.15372
 -0.14112 -0.10332]","[-0.7686  -0.25704 -0.25704 -0.20664 -0.20664 -0.20664 -0.15372 -0.12852
 -0.12852 -0.10332]",-0.7182,-0.7686
82,ADP,20070716,18,120235,397212,0.0159,0.01577,0.3027,0.0504,0.0504,0.2641,0.25898,0.15624,0.17892,-0.32642,-0.33186,-0.53384,-0.4422,"[0.20412 0.20664 0.20664 0.25704 0.25704 0.30744 0.30996 0.36036 0.51408
 0.52164]","[0.20664 0.22932 0.22932 0.23184 0.28224 0.28224 0.28476 0.33516 0.51156
 0.51408]","[-0.56448 -0.53172 -0.36036 -0.35784 -0.30996 -0.30744 -0.30744 -0.28728
 -0.25704 -0.25704]","[-0.567   -0.53676 -0.35784 -0.33516 -0.33264 -0.28476 -0.28224 -0.25704
 -0.25704 -0.22932]",-0.80169,-0.789
83,ADP,20070717,19,127483,417724,-0.02352,-0.0221,0.30518,0.0,0.0,0.28958,0.27907,0.20664,0.18144,-0.17425,-0.122,-0.28143,-0.1323,"[0.15372 0.20664 0.20664 0.20664 0.25704 0.32004 0.36036 0.41076 0.47376
 0.61992]","[0.17892 0.18144 0.20664 0.20664 0.23184 0.25704 0.30996 0.41076 0.5418
 0.5922 ]","[-0.6678  -0.56448 -0.5418  -0.51408 -0.30996 -0.30744 -0.30744 -0.30744
 -0.25704 -0.25704]","[-0.6678  -0.567   -0.46116 -0.43596 -0.36036 -0.33264 -0.30744 -0.25704
 -0.23184 -0.23184]",-0.9065,-0.90403
84,ADP,20070718,20,136941,445994,-0.10791,-0.10875,0.30705,-0.05292,-0.05292,0.51639,0.48944,0.26208,0.315,-0.76713,-0.41601,0.96861,-0.03053,"[0.21168 0.26208 0.36288 0.36792 0.41076 0.42084 0.4662  0.47628 0.8442
 0.86688]","[0.26208 0.2898  0.315   0.36792 0.4158  0.42084 0.441   0.50148 0.81396
 0.8442 ]","[-1.59516 -1.35324 -1.13904 -0.6804  -0.6804  -0.56952 -0.52668 -0.48384
 -0.40824 -0.315  ]","[-1.30284 -1.16676 -1.05588 -0.74844 -0.68292 -0.62748 -0.61992 -0.52668
 -0.39312 -0.36792]",-1.44973,-1.38221
85,ADP,20070719,21,142977,463209,0.07683,0.07618,0.30867,0.1008,0.05292,0.38291,0.33032,0.15876,0.12852,1.72962,1.41085,7.55496,4.52039,"[0.25956 0.25956 0.31248 0.31248 0.36288 0.3654  0.39564 0.4158  0.56952
 1.75392]","[0.18144 0.23184 0.23436 0.28728 0.36288 0.38808 0.4158  0.441   0.70056
 1.38852]","[-0.7812  -0.56952 -0.39312 -0.30996 -0.30996 -0.2268  -0.20664 -0.15624
 -0.15624 -0.10332]","[-0.5166  -0.44352 -0.36288 -0.36288 -0.28476 -0.25956 -0.25704 -0.18144
 -0.18144 -0.10332]",-0.7812,-0.73407
86,ADP,20070720,22,151020,484131,-0.09324,-0.09201,0.31194,-0.10332,-0.13104,0.3253,0.32359,0.20916,0.18396,0.11261,0.14171,0.20452,0.29705,"[0.10584 0.10584 0.14868 0.15624 0.15624 0.20916 0.47124 0.52164 0.57708
 0.62748]","[0.07812 0.10584 0.15624 0.15624 0.18396 0.20664 0.47124 0.54684 0.57708
 0.62748]","[-0.87948 -0.6804  -0.67536 -0.41832 -0.3654  -0.36288 -0.35532 -0.315
 -0.315   -0.31248]","[-0.85428 -0.75348 -0.62748 -0.39312 -0.3906  -0.3654  -0.36288 -0.315
 -0.31248 -0.28728]",-0.99935,-0.99924
87,ADP,20070723,23,156604,501994,0.00414,0.00284,0.31196,0.0,-0.0252,0.31405,0.30415,0.15624,0.18144,0.43473,0.39993,1.25692,0.69923,"[0.15624 0.15624 0.20916 0.26208 0.31248 0.31248 0.3654  0.57456 0.63
 0.945  ]","[0.18144 0.18144 0.20916 0.20916 0.20916 0.31248 0.39312 0.55188 0.67788
 0.83916]","[-0.73332 -0.62748 -0.41832 -0.3654  -0.26208 -0.26208 -0.25956 -0.20916
 -0.20916 -0.20916]","[-0.6804  -0.52164 -0.49644 -0.3654  -0.31248 -0.31248 -0.26208 -0.20916
 -0.20916 -0.18144]",-0.97788,-0.97461
88,ADP,20070724,24,165249,529130,-0.1017,-0.11353,0.3123,-0.05292,-0.10584,0.82513,0.42346,0.26712,0.2646,-0.72847,-0.1229,9.18414,0.37783,"[0.2142  0.2142  0.2142  0.23436 0.3276  0.42336 0.47376 0.58212 1.008
 2.81988]","[0.15876 0.18648 0.31752 0.37044 0.37044 0.42084 0.47628 0.47628 0.60732
 0.87444]","[-3.56832 -0.9198  -0.70812 -0.693   -0.68544 -0.5796  -0.49896 -0.4788
 -0.47628 -0.47376]","[-1.31292 -0.73584 -0.65772 -0.63504 -0.60732 -0.52668 -0.47628 -0.45108
 -0.39564 -0.39564]",-0.0,-0.0
89,ADP,20070725,25,175728,562487,-0.04355,-0.03295,0.31241,0.0,0.0,0.49958,0.59474,0.37548,0.35028,-0.92062,-1.44022,2.71652,5.20009,"[0.2142  0.37548 0.378   0.43092 0.43092 0.5922  0.64512 0.70056 0.756
 0.91476]","[0.35028 0.4032  0.43092 0.45612 0.64764 0.67284 0.70056 0.72576 0.96012
 1.05084]","[-1.86732 -0.80388 -0.64512 -0.5922  -0.48384 -0.43092 -0.43092 -0.4284
 -0.378   -0.37548]","[-2.47464 -0.8316  -0.67032 -0.53676 -0.51156 -0.48384 -0.48384 -0.48384
 -0.4032  -0.4032 ]",-2.24107,-3.14725
90,ADP,20070726,26,198238,619210,-0.10733,-0.10868,0.32015,-0.05544,0.05544,0.67858,0.70674,0.38304,0.29988,-2.12123,-2.18439,6.07664,5.90184,"[0.38304 0.38304 0.38304 0.43848 0.4914  0.54684 0.54936 0.68292 0.71064
 0.71316]","[0.29988 0.35532 0.35532 0.41076 0.46368 0.51912 0.52164 0.57708 0.68544
 0.96012]","[-2.898   -1.95552 -0.87444 -0.59976 -0.59976 -0.54684 -0.4914  -0.4914
 -0.43848 -0.38304]","[-2.81736 -2.4444  -0.65772 -0.6552  -0.6552  -0.62748 -0.4914  -0.4914
 -0.43596 -0.38304]",-0.99186,-0.98001
91,ADP,20070727,27,214878,661414,-0.08549,-0.08045,0.32488,-0.11088,-0.11088,0.55816,0.55068,0.38556,0.41328,-0.23277,-0.31363,-0.26054,0.09364,"[0.38556 0.38556 0.54936 0.60732 0.60732 0.60732 0.66276 0.66528 0.71568
 1.0458 ]","[0.3024  0.41328 0.52164 0.52416 0.60732 0.63252 0.66276 0.69048 0.74844
 1.01808]","[-1.53468 -1.0962  -0.87444 -0.77112 -0.77112 -0.71316 -0.66024 -0.6048
 -0.49644 -0.38808]","[-1.61532 -1.14912 -0.79884 -0.63252 -0.62748 -0.60732 -0.6048  -0.55188
 -0.52668 -0.52164]",-3.18609,-3.37622
92,ADP,20070730,28,226979,696170,0.06126,0.06113,0.32604,0.0,0.02772,0.58517,0.50473,0.16632,0.19404,-0.85047,-0.20234,4.65429,2.9551,"[0.33264 0.33264 0.33264 0.50148 0.66276 0.72072 0.88452 0.945   0.9954
 1.59516]","[0.33264 0.33264 0.33264 0.36036 0.36288 0.63756 0.69048 0.91224 0.91728
 1.53972]","[-2.205   -0.7182  -0.6678  -0.49896 -0.4914  -0.33012 -0.22176 -0.16632
 -0.16632 -0.11088]","[-1.62792 -0.69048 -0.64008 -0.47124 -0.46368 -0.41328 -0.2772  -0.16632
 -0.1386  -0.1386 ]",-4.09934,-2.92882
93,ADP,20070731,29,242332,735543,0.08167,0.07993,0.32946,0.0,0.02772,0.64096,0.71444,0.37548,0.50652,1.12869,0.93123,2.01356,1.2984,"[0.4284  0.48132 0.48384 0.6426  0.64512 0.71316 0.75348 0.91728 1.78668
 2.18484]","[0.53424 0.59472 0.6174  0.64764 0.94248 1.008   1.0458  1.04832 1.53468
 2.41416]","[-1.01808 -0.9702  -0.71316 -0.5922  -0.54432 -0.48384 -0.48132 -0.4032
 -0.37548 -0.32004]","[-1.20456 -0.93996 -0.83412 -0.75096 -0.6678  -0.567   -0.55944 -0.53928
 -0.50904 -0.48384]",-1.00141,-1.00238
94,ADP,20070801,30,261374,783932,0.04807,0.04471,0.33341,0.10836,0.10836,1.36996,0.77898,0.43848,0.41076,-0.44088,-0.28249,7.1867,2.03582,"[0.43344 0.54684 0.54684 0.65016 0.70308 0.81648 1.35072 1.70604 2.1798
 4.80816]","[0.51408 0.5166  0.51912 0.67536 0.73836 0.84168 0.84672 1.54224 1.56744
 1.96308]","[-5.30208 -2.33352 -0.9198  -0.76356 -0.7056  -0.64764 -0.60228 -0.59724
 -0.54936 -0.43092]","[-2.52504 -0.97272 -0.87192 -0.78624 -0.66024 -0.65268 -0.65016 -0.59724
 -0.48384 -0.43344]",-0.99283,-1.0274
95,ADP,20070802,31,272213,814110,0.10158,0.1028,0.33437,0.10584,0.08064,0.44201,0.42191,0.37296,0.34776,0.47648,0.34817,-0.11934,-0.40352,"[0.42588 0.4788  0.48132 0.53676 0.58464 0.58464 0.58716 0.69048 0.9576
 1.34064]","[0.42588 0.4536  0.504   0.50652 0.58716 0.5922  0.61236 0.66276 0.84924
 1.23228]","[-0.58716 -0.5292  -0.5292  -0.4788  -0.47628 -0.37296 -0.37044 -0.32004
 -0.32004 -0.31752]","[-0.58716 -0.50652 -0.45108 -0.45108 -0.44856 -0.37296 -0.37296 -0.37044
 -0.34524 -0.32004]",-0.86078,-0.82209
96,ADP,20070803,32,286793,845304,0.01667,0.01667,0.33928,0.05292,0.0252,0.47566,0.44136,0.315,0.315,-0.84915,-0.66979,0.9202,0.04345,"[0.47628 0.4788  0.4788  0.52668 0.53172 0.58212 0.58212 0.63504 0.68796
 0.74592]","[0.45108 0.45108 0.47376 0.47628 0.50148 0.50148 0.55944 0.60732 0.60984
 0.68796]","[-1.48176 -0.95004 -0.7434  -0.63756 -0.5796  -0.53172 -0.31752 -0.31752
 -0.26208 -0.26208]","[-1.18944 -0.92232 -0.7686  -0.60984 -0.55692 -0.52668 -0.31752 -0.2898
 -0.2898  -0.26208]",-0.0,-0.0
