,Ticker,Date,Length(days),Total Trades,Total Quotes,Mean Returns(Trades),Mean Returns(Quotes),Trade Quote Ratio,Median Returns(Trades),Median Returns(Quote),Standard Deviation(Trades),Standard Deviation(Quotes),Mean Absolute Deviation(Trades),Mean Absolute Deviation(Quotes),Skew(Trades),Skew(Quotes),Kurtosis(Trades),Kurtosis(Quotes),10 Largest Returns(Trades),10 Largest Returns(Quotes),10 Smallest Returns(Trades),10 Smallest Returns(Quotes),Maximum Drawdown(Trades),Maximum Drawdown(Quotes)
97,ADP,20070806,33,303180,884387,0.02972,0.03011,0.34281,0.0,0.0252,1.18227,0.39262,0.2646,0.28728,0.34906,0.25832,12.6288,-0.75669,"[0.2646  0.2646  0.37044 0.5292  0.58212 0.58212 0.68796 0.84672 0.9072
 5.11056]","[0.2646  0.34524 0.44856 0.47628 0.5544  0.55692 0.66276 0.68796 0.79128
 0.819  ]","[-4.7502  -0.74088 -0.5796  -0.5796  -0.5292  -0.47376 -0.42336 -0.42336
 -0.31752 -0.26208]","[-0.71064 -0.58212 -0.5292  -0.42336 -0.42336 -0.39564 -0.39564 -0.34272
 -0.34272 -0.34272]",-0.0,-0.95055
98,ADP,20070807,34,319652,924766,0.08994,0.08581,0.34566,0.05292,0.05292,0.36319,0.35967,0.20916,0.18144,0.83827,0.57657,0.69231,0.53461,"[0.31248 0.31248 0.31248 0.36288 0.4158  0.52416 0.63252 0.89208 0.99288
 1.04328]","[0.25956 0.25956 0.28728 0.441   0.49392 0.52416 0.52668 0.91224 0.91728
 0.96516]","[-0.52668 -0.51912 -0.46872 -0.25956 -0.25956 -0.22932 -0.20916 -0.20916
 -0.20664 -0.15624]","[-0.64764 -0.55188 -0.49392 -0.31248 -0.28728 -0.23436 -0.20916 -0.15624
 -0.15624 -0.10332]",-0.68292,-0.74198
99,ADP,20070808,35,334427,963628,0.0042,0.01008,0.34705,0.05292,0.05292,1.20601,0.48359,0.30996,0.33516,0.027,-0.12252,11.57636,0.22409,"[0.30996 0.30996 0.36288 0.46368 0.46368 0.61992 0.67536 0.77616 1.03572
 4.96944]","[0.33768 0.38808 0.41328 0.4914  0.5418  0.567   0.62244 0.65016 0.69804
 1.24236]","[-4.92408 -1.13148 -0.77364 -0.72324 -0.72072 -0.56952 -0.567   -0.5166
 -0.30996 -0.30996]","[-1.23732 -0.82152 -0.69552 -0.67284 -0.6426  -0.5166  -0.4158  -0.41076
 -0.33516 -0.30996]",-0.92449,-1.00828
100,ADP,20070809,36,349734,1007451,-0.07728,-0.08555,0.34715,-0.10332,-0.05292,0.83957,0.81043,0.49392,0.46872,-0.1,-0.20445,0.71381,0.46983,"[0.3906  0.42084 0.52164 0.52416 0.67788 0.88956 0.89208 1.47672 1.62792
 1.92276]","[0.4158  0.47124 0.47376 0.54936 0.70812 0.7812  0.9954  1.4238  1.53216
 1.62792]","[-2.24784 -1.86732 -1.39356 -1.30284 -0.99036 -0.82908 -0.67284 -0.62748
 -0.62748 -0.62748]","[-2.22264 -1.7892  -1.36836 -1.1718  -0.93744 -0.8568  -0.77616 -0.7056
 -0.6804  -0.6552 ]",-1.3529,-1.36836
101,ADP,20070810,37,364859,1056074,0.05822,0.05731,0.34549,0.0,0.05292,1.01573,1.03191,0.46872,0.52416,-1.67898,-1.85776,5.27881,6.05208,"[0.93492 0.94752 1.05588 1.07604 1.10124 1.1466  1.28016 1.32804 1.4112
 1.49436]","[0.9072  0.95004 1.08108 1.10376 1.1214  1.15416 1.20204 1.30788 1.38096
 1.41372]","[-4.14288 -1.4994  -1.47168 -0.98784 -0.79884 -0.6804  -0.46872 -0.42084
 -0.42084 -0.37044]","[-4.32684 -1.5246  -1.47168 -0.85932 -0.82404 -0.7056  -0.62496 -0.47124
 -0.42336 -0.42084]",-1.01327,-1.09813
102,ADP,20070813,38,375180,1086300,0.02514,0.02746,0.34537,0.05292,0.0252,0.72372,0.72425,0.39312,0.4158,-0.80705,-0.77236,1.91204,2.0138,"[0.46872 0.47124 0.52668 0.63    0.77616 0.78876 0.93744 0.9576  1.197
 1.62288]","[0.47124 0.51912 0.6048  0.65772 0.74844 0.76356 0.8316  0.93744 1.197
 1.701  ]","[-2.32848 -1.67076 -1.18692 -0.63    -0.57204 -0.51912 -0.47124 -0.46872
 -0.3654  -0.31248]","[-2.3562  -1.59516 -1.18692 -0.63    -0.62496 -0.49644 -0.4158  -0.3906
 -0.31248 -0.31248]",-2.32848,-2.3562
103,ADP,20070814,39,384572,1118731,-0.0999,-0.0997,0.34376,-0.05292,-0.0252,0.48961,0.50255,0.315,0.3402,-0.38211,-0.79502,0.15971,1.60268,"[0.21168 0.26208 0.315   0.3654  0.36792 0.47124 0.52416 0.63252 0.78624
 0.84168]","[0.26208 0.28728 0.315   0.315   0.315   0.39564 0.42084 0.65772 0.78624
 0.84168]","[-1.45152 -1.12392 -0.6804  -0.6552  -0.62748 -0.57456 -0.57456 -0.52668
 -0.52668 -0.52416]","[-1.78668 -1.071   -0.68292 -0.68292 -0.59976 -0.49896 -0.49896 -0.49644
 -0.46872 -0.44604]",-1.45152,-1.78668
104,ADP,20070815,40,394398,1158146,-0.05912,-0.06035,0.34054,-0.05292,-0.07812,0.57637,0.56491,0.2646,0.2898,0.59735,0.80124,1.1179,1.52487,"[0.26208 0.2646  0.315   0.37044 0.42336 0.53172 0.73584 0.945   1.16172
 1.6884 ]","[0.21168 0.2898  0.31752 0.37044 0.37044 0.37044 0.68292 1.02312 1.13652
 1.74132]","[-1.21464 -1.10124 -1.00044 -0.79128 -0.73332 -0.68544 -0.52416 -0.47628
 -0.42084 -0.31752]","[-1.21464 -0.91728 -0.8694  -0.8694  -0.65772 -0.62748 -0.5292  -0.52416
 -0.47376 -0.39312]",-1.01337,-1.00018
105,ADP,20070816,41,412495,1211142,-0.15915,-0.15863,0.34058,-0.05544,-0.02772,1.02855,1.02544,0.69048,0.7182,0.05193,-0.03534,-0.12592,-0.06969,"[0.37548 0.53676 0.71316 0.76104 0.80136 1.19952 1.449   1.4994  1.63044
 2.29572]","[0.37296 0.65268 0.72324 0.74088 0.90972 1.09116 1.23228 1.42128 1.76904
 2.24028]","[-2.38896 -2.11932 -1.81692 -1.62288 -1.57248 -1.19952 -0.96264 -0.9198
 -0.91476 -0.9072 ]","[-2.4444  -2.06388 -1.86732 -1.84212 -1.57248 -1.22724 -0.98784 -0.93492
 -0.7812  -0.77364]",-1.02074,-1.09989
106,ADP,20070817,42,426995,1255500,0.11321,0.11191,0.3401,0.0,0.05292,1.41814,1.38996,0.48384,0.45612,3.31564,3.46383,15.90144,16.85965,"[0.48384 0.5922  0.64764 0.69804 0.75348 0.80892 0.91224 1.19448 1.35072
 7.4592 ]","[0.48384 0.50904 0.6426  0.67536 0.72324 0.72828 0.83412 1.08612 1.24236
 7.40628]","[-2.3436  -1.90512 -1.45656 -1.18188 -0.91476 -0.80136 -0.58968 -0.53676
 -0.48636 -0.44604]","[-2.29068 -1.82448 -1.40112 -1.0206  -0.88704 -0.67032 -0.6678  -0.53676
 -0.45612 -0.45612]",-1.90512,-1.82448
107,ADP,20070820,43,435977,1286552,-0.02591,-0.02404,0.33887,0.02268,0.0,0.41561,0.41061,0.34524,0.32508,-0.07269,-0.18138,-0.63673,-0.34211,"[0.27216 0.27216 0.32256 0.43092 0.43344 0.48384 0.59724 0.64764 0.65016
 0.81396]","[0.29484 0.32508 0.32508 0.4032  0.4032  0.43344 0.48636 0.65016 0.7308
 0.7812 ]","[-0.9198  -0.80388 -0.70056 -0.55188 -0.53928 -0.48132 -0.43092 -0.37548
 -0.32508 -0.32508]","[-1.00044 -0.8316  -0.67284 -0.59472 -0.48636 -0.46116 -0.378   -0.35028
 -0.35028 -0.35028]",-0.99961,-1.00001
108,ADP,20070821,44,441991,1310035,-0.02998,-0.03005,0.33739,-0.04788,-0.08064,0.52509,0.46234,0.31752,0.24192,-0.01984,0.19282,0.07995,0.03098,"[0.26964 0.32256 0.378   0.53928 0.53928 0.59472 0.65016 0.86184 1.02564
 1.134  ]","[0.26964 0.29484 0.29484 0.40572 0.43092 0.64512 0.64764 0.83412 0.86436
 1.05336]","[-1.23732 -1.07604 -1.01808 -0.80892 -0.48384 -0.378   -0.37548 -0.37548
 -0.33012 -0.32256]","[-0.96768 -0.93744 -0.88956 -0.70056 -0.4032  -0.378   -0.378   -0.37548
 -0.35028 -0.32256]",-1.04111,-0.99903
109,ADP,20070822,45,448518,1330294,0.03509,0.03483,0.33716,0.10836,0.13608,0.53991,0.52466,0.32256,0.35028,-0.17884,-0.17182,0.28301,0.29247,"[0.378   0.378   0.378   0.53928 0.64764 0.64764 0.65016 0.70056 0.9198
 1.40364]","[0.35028 0.48636 0.48636 0.51156 0.56448 0.567   0.59472 0.75348 0.78372
 1.40364]","[-1.2348  -1.18188 -0.80892 -0.64764 -0.5922  -0.53928 -0.48636 -0.48132
 -0.378   -0.32256]","[-1.18188 -1.12896 -0.7812  -0.67536 -0.59472 -0.5922  -0.48636 -0.4032
 -0.37548 -0.35028]",-1.29967,-1.20692
110,ADP,20070823,46,455739,1353396,-0.01344,-0.0148,0.33674,-0.05292,-0.02772,0.45194,0.41516,0.2142,0.2394,1.69712,0.96286,6.02892,3.4112,"[0.16128 0.16128 0.21672 0.26964 0.26964 0.32256 0.37548 0.43344 0.86184
 1.87992]","[0.16128 0.189   0.21672 0.26964 0.29484 0.29736 0.43344 0.48636 0.83664
 1.50444]","[-0.9702  -0.53928 -0.48384 -0.48384 -0.43092 -0.4284  -0.42588 -0.37548
 -0.37548 -0.32256]","[-1.05084 -0.5922  -0.48384 -0.4032  -0.378   -0.37548 -0.37548 -0.37296
 -0.35028 -0.32256]",-0.99947,-1.00549
111,ADP,20070824,47,464033,1377120,-0.02766,-0.02526,0.33696,0.0,0.02772,0.3081,0.30629,0.1638,0.13608,-0.66427,-0.78854,1.02346,1.85177,"[0.1638  0.1638  0.1638  0.21672 0.21672 0.3276  0.378   0.38052 0.54432
 0.59724]","[0.13608 0.13608 0.1638  0.1638  0.21672 0.27216 0.3528  0.3528  0.5166
 0.67788]","[-0.9198  -0.756   -0.54432 -0.53928 -0.3276  -0.27216 -0.21672 -0.21672
 -0.1638  -0.1638 ]","[-1.00044 -0.70056 -0.56448 -0.5418  -0.29988 -0.189   -0.189   -0.1638
 -0.1638  -0.1638 ]",-0.99465,-1.00019
112,ADP,20070827,48,469880,1397107,0.02106,0.01919,0.33632,0.0,0.0,0.4478,0.42465,0.32256,0.29484,0.97941,1.02577,2.8782,3.36615,"[0.32256 0.32256 0.37548 0.37548 0.43344 0.48132 0.48636 0.48888 0.70056
 1.67328]","[0.29736 0.29736 0.32256 0.32256 0.37548 0.378   0.40572 0.45612 0.67284
 1.62036]","[-0.85932 -0.75348 -0.5418  -0.53928 -0.43092 -0.4284  -0.37548 -0.37044
 -0.32256 -0.32256]","[-0.88452 -0.69804 -0.48384 -0.48384 -0.43092 -0.37548 -0.35028 -0.29736
 -0.29484 -0.29484]",-0.99451,-0.99388
113,ADP,20070828,49,477103,1419569,-0.08174,-0.08219,0.33609,0.0,0.02772,0.48058,0.43278,0.10836,0.1638,-1.61301,-1.69371,9.11998,7.87975,"[0.10836 0.10836 0.10836 0.21672 0.21672 0.21672 0.27216 0.27216 0.3276
 1.35828]","[0.10836 0.10836 0.1638  0.19152 0.21672 0.24444 0.27216 0.29736 0.35532
 1.08612]","[-2.21004 -0.70308 -0.59724 -0.48888 -0.43344 -0.43344 -0.38052 -0.38052
 -0.378   -0.27216]","[-1.96812 -0.67536 -0.56952 -0.48888 -0.48888 -0.40572 -0.3528  -0.3528
 -0.3276  -0.29736]",-0.0,-0.0
114,ADP,20070829,50,485048,1440786,0.0159,0.01913,0.33666,0.0,0.0,0.40558,0.35458,0.21924,0.21924,-0.69949,-0.22536,3.14516,0.72995,"[0.21924 0.27216 0.38304 0.43596 0.43848 0.4914  0.54432 0.54684 0.70812
 0.99288]","[0.27216 0.3276  0.3276  0.41076 0.43596 0.51912 0.57204 0.59976 0.59976
 0.76356]","[-1.46916 -0.43848 -0.43596 -0.43596 -0.38052 -0.3276  -0.22932 -0.21924
 -0.21924 -0.21672]","[-1.06092 -0.43596 -0.40824 -0.38052 -0.38052 -0.35532 -0.24696 -0.24444
 -0.21924 -0.21672]",-1.74871,-1.103
115,ADP,20070830,51,495404,1469311,-0.0681,-0.06953,0.33717,-0.1638,-0.1638,0.52028,0.49239,0.21924,0.21672,0.1645,0.23721,0.50234,-0.02509,"[0.23184 0.3276  0.4914  0.54684 0.59976 0.60228 0.76104 0.76356 0.7686
 1.26   ]","[0.27468 0.27468 0.40824 0.51912 0.51912 0.73836 0.76104 0.82404 0.87192
 0.9576 ]","[-1.46916 -0.76608 -0.75852 -0.71316 -0.70812 -0.54684 -0.43596 -0.43596
 -0.38052 -0.3276 ]","[-1.28016 -0.86688 -0.73836 -0.6552  -0.63    -0.46368 -0.46368 -0.40824
 -0.38052 -0.35532]",-0.0,-0.0
116,ADP,20070831,52,506302,1495707,0.01725,0.01661,0.3385,-0.04032,0.0,0.42254,0.41154,0.25956,0.21924,2.38914,2.6289,9.41512,10.65484,"[0.27468 0.27468 0.27468 0.27468 0.3276  0.3276  0.38304 0.41832 0.49392
 1.98072]","[0.21924 0.21924 0.27468 0.3024  0.3276  0.35532 0.38304 0.38304 0.38304
 1.98072]","[-0.63756 -0.4914  -0.38304 -0.38304 -0.38304 -0.38304 -0.38304 -0.38304
 -0.38304 -0.21924]","[-0.4662  -0.46368 -0.43596 -0.41076 -0.41076 -0.38304 -0.35532 -0.35532
 -0.29988 -0.24696]",-0.95755,-0.94482
117,ADP,20070904,53,514395,1518426,0.02106,0.02048,0.33877,0.0,0.0,0.30953,0.29896,0.1638,0.1638,-0.53606,-0.54301,0.65952,0.66935,"[0.21924 0.26712 0.3276  0.3276  0.3276  0.3276  0.35532 0.43848 0.59976
 0.66024]","[0.21924 0.27216 0.27468 0.27468 0.3276  0.35532 0.35532 0.43848 0.59976
 0.6048 ]","[-0.82404 -0.61236 -0.59976 -0.56196 -0.21924 -0.1638  -0.1638  -0.1638
 -0.15876 -0.10836]","[-0.79632 -0.62748 -0.54432 -0.54432 -0.21924 -0.1638  -0.13608 -0.13608
 -0.10836 -0.10836]",-0.94773,-0.93752
118,ADP,20070905,54,523824,1545760,0.00853,0.00982,0.33888,0.05544,0.0,0.34104,0.33483,0.189,0.1638,-1.28516,-1.52732,3.75005,4.72207,"[0.23688 0.24444 0.3276  0.3276  0.33012 0.38304 0.43848 0.43848 0.54684
 0.60732]","[0.24696 0.27468 0.3276  0.3276  0.35532 0.35784 0.41076 0.4662  0.51912
 0.52416]","[-1.31292 -0.54936 -0.38556 -0.3276  -0.3276  -0.27972 -0.27468 -0.27468
 -0.21924 -0.15624]","[-1.34064 -0.6048  -0.38304 -0.3024  -0.27468 -0.24696 -0.19152 -0.19152
 -0.1638  -0.1638 ]",-0.0,-0.0
119,ADP,20070906,55,532539,1572020,-0.00498,-0.00827,0.33876,-0.05544,-0.02772,0.49069,0.3884,0.27216,0.24444,0.12932,-0.21724,1.61547,0.41043,"[0.21924 0.27216 0.27216 0.38556 0.43596 0.49392 0.6552  0.66024 0.82152
 1.48176]","[0.19152 0.24444 0.27216 0.35532 0.43596 0.49392 0.51912 0.54936 0.62748
 0.90468]","[-1.25748 -1.14912 -0.59976 -0.59724 -0.4914  -0.38304 -0.37548 -0.3276
 -0.27216 -0.27216]","[-1.09368 -0.6804  -0.57204 -0.4914  -0.46368 -0.38052 -0.3276  -0.32508
 -0.3024  -0.3024 ]",-0.93792,-1.25065
120,ADP,20070907,56,548930,1613866,-0.20612,-0.20328,0.34013,-0.1134,-0.1638,0.44833,0.38302,0.22428,0.2016,-1.52021,-1.15201,6.01698,3.72385,"[0.05544 0.05544 0.08316 0.11088 0.1134  0.1134  0.16632 0.39312 0.61236
 0.77112]","[0.05544 0.08316 0.11088 0.11088 0.1386  0.14112 0.16884 0.33768 0.46872
 0.58464]","[-2.079   -0.8064  -0.7182  -0.71568 -0.6678  -0.56196 -0.504   -0.44604
 -0.44352 -0.39312]","[-1.66824 -0.77364 -0.75096 -0.61236 -0.6048  -0.58968 -0.44856 -0.4158
 -0.3906  -0.3654 ]",-0.0,-0.0
121,ADP,20070910,57,563906,1648341,-0.01292,-0.01447,0.34211,0.0,0.0,0.22598,0.23353,0.1134,0.1134,0.681,0.33923,1.23628,1.29985,"[0.1134  0.1134  0.1134  0.1134  0.16884 0.16884 0.22428 0.39564 0.50904
 0.67788]","[0.1134  0.1134  0.1134  0.1134  0.14112 0.14112 0.19908 0.2268  0.5922
 0.65016]","[-0.45108 -0.39564 -0.33768 -0.33768 -0.28224 -0.28224 -0.18144 -0.16884
 -0.16884 -0.16884]","[-0.50652 -0.45108 -0.45108 -0.3402  -0.28224 -0.28224 -0.25452 -0.2268
 -0.19908 -0.16884]",-0.85534,-0.87034
122,ADP,20070911,58,576402,1681340,-0.02307,-0.02229,0.34282,0.0,0.0,0.22989,0.23155,0.1134,0.1134,0.31387,0.39138,0.19188,0.42986,"[0.06804 0.1134  0.1134  0.16884 0.2268  0.2268  0.24948 0.3402  0.50904
 0.567  ]","[0.08568 0.08568 0.1134  0.16884 0.19908 0.2268  0.28224 0.31248 0.56448
 0.567  ]","[-0.4536  -0.39564 -0.39564 -0.3402  -0.3402  -0.33768 -0.28224 -0.28224
 -0.16884 -0.16884]","[-0.4536  -0.45108 -0.36792 -0.3402  -0.30996 -0.28224 -0.28224 -0.28224
 -0.2268  -0.14112]",-0.92802,-0.92399
123,ADP,20070912,59,589610,1721424,0.04413,0.04297,0.34251,0.1134,0.05544,0.42179,0.43386,0.28224,0.31248,0.07945,-0.03385,-0.43391,-0.46071,"[0.3402  0.39564 0.39564 0.39564 0.39564 0.4536  0.50904 0.7938  0.85428
 1.0206 ]","[0.36792 0.36792 0.39564 0.39564 0.42336 0.50904 0.567   0.79632 0.85176
 0.99036]","[-0.79128 -0.67536 -0.62244 -0.50904 -0.50652 -0.45108 -0.45108 -0.39564
 -0.3402  -0.28476]","[-0.90468 -0.67536 -0.62496 -0.59472 -0.45108 -0.45108 -0.45108 -0.42336
 -0.36792 -0.36792]",-0.95066,-0.97455
124,ADP,20070913,60,599943,1748338,-0.04458,-0.04484,0.34315,-0.05544,-0.02772,0.28053,0.27636,0.11592,0.16884,-0.7282,-0.65114,1.37111,1.06937,"[0.16884 0.16884 0.2268  0.2268  0.2268  0.28224 0.28224 0.28224 0.39816
 0.56448]","[0.16884 0.19656 0.19656 0.19656 0.2268  0.2268  0.25452 0.31248 0.37044
 0.56448]","[-0.92736 -0.62244 -0.567   -0.39564 -0.3402  -0.30996 -0.22428 -0.22428
 -0.17136 -0.16884]","[-0.89964 -0.59472 -0.48132 -0.4536  -0.30996 -0.30996 -0.30996 -0.25452
 -0.19908 -0.16884]",-0.99642,-0.99498
125,ADP,20070914,61,607197,1772950,0.02061,0.0199,0.34248,0.1134,0.08568,0.37683,0.35545,0.17136,0.17136,-0.77317,-0.3416,2.48419,1.03226,"[0.2268  0.2268  0.28224 0.28476 0.28476 0.3402  0.51156 0.56952 0.62496
 0.91224]","[0.19908 0.19908 0.2268  0.25452 0.34272 0.39816 0.48132 0.51156 0.56952
 0.94248]","[-1.30536 -0.50904 -0.49896 -0.45612 -0.35028 -0.3402  -0.28476 -0.28476
 -0.28476 -0.28224]","[-0.99288 -0.71316 -0.48132 -0.48132 -0.4536  -0.31248 -0.28476 -0.2268
 -0.2268  -0.19908]",-0.0,-0.79862
126,ADP,20070917,62,614426,1792929,-0.0336,-0.03257,0.34269,-0.05796,0.0,0.37288,0.36062,0.16884,0.19908,-1.278,-1.01818,3.40397,1.96102,"[0.2268  0.2268  0.28476 0.28476 0.3402  0.39816 0.39816 0.45612 0.56952
 0.62748]","[0.2268  0.28476 0.28476 0.315   0.3402  0.34272 0.34272 0.45612 0.5418
 0.62748]","[-1.41624 -0.90972 -0.51156 -0.34272 -0.3402  -0.28476 -0.2268  -0.2268
 -0.2268  -0.2268 ]","[-1.16676 -1.04832 -0.51156 -0.37044 -0.37044 -0.31248 -0.28476 -0.2268
 -0.2268  -0.19908]",-0.0,-0.77841
127,ADP,20070918,63,625383,1823383,0.11624,0.11592,0.34298,0.1134,0.1134,0.44963,0.45505,0.28476,0.28476,0.89743,1.02016,0.69663,1.27779,"[0.28476 0.4536  0.50652 0.50904 0.51156 0.7308  0.89964 0.95508 0.98028
 1.4742 ]","[0.3402  0.42588 0.45108 0.4536  0.567   0.67284 0.89964 0.9576  0.96768
 1.5876 ]","[-0.567   -0.56196 -0.4536  -0.39564 -0.39312 -0.3402  -0.33516 -0.28476
 -0.28224 -0.17136]","[-0.62244 -0.56196 -0.4536  -0.4536  -0.33516 -0.33516 -0.28476 -0.2268
 -0.19908 -0.17136]",-0.88927,-0.88032
128,ADP,20070919,64,640105,1857658,0.14248,0.14396,0.34458,0.05544,0.0,0.99997,1.00177,0.21924,0.21924,1.89456,1.96864,7.21812,7.72401,"[0.27216 0.27468 0.3276  0.38304 0.38304 0.43848 0.76608 1.15164 3.35412
 4.0824 ]","[0.24444 0.27468 0.3276  0.38304 0.43596 0.43848 0.819   1.0962  3.1878
 4.25124]","[-2.44188 -1.30536 -0.65772 -0.53424 -0.38304 -0.38304 -0.27216 -0.27216
 -0.21924 -0.21924]","[-2.4444  -1.27764 -0.57456 -0.5166  -0.43596 -0.38304 -0.27216 -0.24696
 -0.24444 -0.21924]",-5.60393,-5.72216
129,ADP,20070920,65,649817,1888291,0.03657,0.03509,0.34413,-0.02016,0.0,0.34267,0.358,0.19908,0.21924,-0.07409,0.01358,-0.1005,-0.34422,"[0.27216 0.27468 0.3276  0.43596 0.43596 0.43596 0.4914  0.59976 0.71064
 0.7308 ]","[0.27468 0.29988 0.41076 0.43596 0.43596 0.4914  0.4914  0.57204 0.76608
 0.76608]","[-0.81648 -0.6552  -0.43596 -0.3276  -0.3276  -0.32508 -0.21924 -0.21924
 -0.21924 -0.21672]","[-0.78876 -0.6552  -0.48888 -0.41076 -0.3276  -0.3276  -0.32508 -0.21924
 -0.21924 -0.19152]",-0.96771,-0.96781
